trip_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,City,passenger_count,pickup_day,pickup_month,pickup_year,pickup_hour,pickup_minute,pickup_second,fare_amount
302,-73.95806,40.760414,-73.86144,40.76818,New York,1,15,6,2010,13,31,8,26.67
303,-73.98674,40.755363,-73.99571,40.764137,New York,1,13,9,2010,9,37,0,4.5
304,-73.98456,40.74288,-73.95908,40.76355,New York,1,4,4,2011,20,59,1,10.1
305,-73.98102,40.781876,-73.981995,40.756596,New York,1,8,5,2011,10,43,27,7.7
306,-73.95166,40.772655,-74.01058,40.721405,New York,2,11,7,2014,5,7,0,25.0
307,-73.97402,40.76283,-73.94084,40.726467,New York,1,21,8,2014,10,21,17,19.0
308,-73.988594,40.753365,-73.98932,40.723217,New York,1,31,10,2013,11,49,16,14.0
309,-73.987885,40.721046,-73.98313,40.731186,New York,1,15,11,2013,1,51,35,5.0
310,-73.98021,40.783733,-74.011345,40.644157,New York,1,10,5,2015,22,41,10,43.5
311,-74.01073,40.71009,-73.9981,40.7229,New York,1,20,6,2015,9,50,28,8.0
312,-73.97798,40.754547,-73.95895,40.779095,New York,4,13,3,2009,17,43,18,8.7
313,-73.970894,40.755917,-73.96674,40.760517,New York,1,27,1,2011,21,30,0,3.7
314,-73.96572,40.75864,-73.93782,40.855637,New York,1,24,11,2011,1,58,25,20.5
315,-73.9749,40.751095,-73.90855,40.881878,New York,0,2,6,2015,23,16,15,34.0
316,-73.873055,40.774086,-73.98273,40.771496,New York,1,19,3,2015,12,38,17,52.83
317,-73.97894,40.76707,-73.9779,40.78357,New York,1,16,7,2009,22,38,0,6.1
318,-73.976875,40.759193,-73.991684,40.74981,New York,1,22,6,2013,13,48,0,8.5
319,-73.89317,40.790756,-73.89258,40.788483,New York,1,10,3,2014,19,50,51,20.0
320,-73.98588,40.7383,-73.96499,40.775238,New York,1,28,5,2010,8,18,34,10.5
321,-73.77675,40.645264,-73.813805,40.709034,New York,1,10,3,2012,22,53,25,26.5
322,-73.961784,40.75958,-73.97894,40.772606,New York,4,1,6,2015,21,41,6,8.0
323,-73.99428,40.69041,-74.01674,40.709064,New York,1,26,1,2009,0,44,42,10.6
324,-73.96537,40.759254,-73.97487,40.752373,New York,1,21,9,2010,7,6,31,4.5
325,-73.97783,40.78898,-73.96793,40.76051,New York,1,9,3,2011,22,21,25,9.7
326,-73.96862,40.766434,-74.00856,40.70459,New York,1,5,12,2011,8,38,34,20.5
327,-73.98223,40.731823,-73.98024,40.760162,New York,1,6,1,2012,10,57,10,9.3
328,-74.00539,40.707,-73.99279,40.750744,New York,1,25,5,2014,21,9,0,18.5
329,-73.98275,40.762737,-73.978355,40.764565,New York,2,27,4,2014,21,56,45,5.0
330,-73.8635,40.769985,-73.97582,40.765446,New York,1,3,8,2009,8,19,45,34.0
331,-73.99203,40.75497,-73.91267,40.780155,New York,1,8,11,2012,20,7,35,23.5
332,-73.98091,40.774586,-73.98136,40.77942,New York,3,11,12,2009,15,57,17,4.5
333,-73.985214,40.742176,-73.99998,40.726917,New York,1,7,12,2013,13,25,0,8.0
334,-73.97777,40.76618,-73.97798,40.766937,New York,5,27,2,2010,20,13,0,26.5
335,-74.00482,40.741814,-74.00731,40.733578,New York,2,24,12,2014,11,23,0,5.5
336,-73.98795,40.75785,-73.98823,40.74996,New York,1,23,3,2009,20,24,0,6.1
337,-73.97044,40.764694,-73.96191,40.765392,New York,4,23,3,2010,17,43,0,4.9
338,-73.99309,40.752003,-73.98034,40.76483,New York,1,26,1,2010,14,55,0,5.3
339,-73.99097,40.742157,-73.97773,40.72673,New York,1,5,7,2011,14,23,0,8.1
340,-73.99472,40.750305,-73.95051,40.728565,New York,1,1,4,2013,0,4,15,20.33
341,-73.955284,40.768864,-73.949684,40.77647,New York,1,28,6,2013,20,24,0,4.5
342,-74.00279,40.760513,-74.00442,40.741974,New York,1,12,5,2014,12,11,28,7.0
343,-73.987144,40.72257,-74.0054,40.739582,New York,1,11,7,2009,12,20,3,7.7
344,-73.99058,40.746117,-74.00323,40.751446,New York,1,16,10,2009,10,32,0,7.3
345,-73.86276,40.769066,-73.98403,40.752842,New York,2,9,6,2010,14,53,47,33.07
346,-73.87307,40.77418,-73.97884,40.762062,New York,5,4,5,2011,13,44,0,36.5
347,-73.99436,40.72039,-73.98577,40.72304,New York,2,1,1,2014,5,22,0,5.0
348,-73.95859,40.775616,-74.00048,40.73761,New York,1,25,6,2014,17,43,16,23.5
349,-73.97985,40.786316,-73.98507,40.77413,New York,1,9,5,2012,15,26,0,6.1
350,-73.9566,40.77743,-73.980034,40.763176,New York,1,12,1,2013,18,10,0,11.0
351,-73.96826,40.76514,-73.96111,40.774883,New York,6,5,9,2014,15,23,0,6.0
352,-73.97587,40.790142,-74.0067,40.751278,New York,5,20,9,2009,11,32,0,11.3
353,-73.990395,40.75103,-73.98114,40.764717,New York,1,15,11,2009,19,58,0,8.1
354,-74.00076,40.729744,-73.97466,40.74916,New York,3,28,3,2010,22,32,44,8.9
355,-73.99784,40.68295,-73.9802,40.67684,New York,1,19,2,2011,22,25,0,4.5
356,-73.978836,40.764744,-73.98477,40.74598,New York,1,31,1,2013,19,38,5,11.0
357,-73.99211,40.764202,-73.973,40.762695,New York,1,18,6,2013,10,27,5,8.5
358,0.0,0.0,0.0,0.0,New York,1,4,7,2013,16,41,27,8.5
359,-73.97891,40.78712,-73.957306,40.78359,New York,1,15,1,2010,11,11,7,8.1
360,-73.99627,40.738125,-73.98238,40.73617,New York,1,19,9,2010,15,17,0,6.9
361,-73.97146,40.761333,-73.9808,40.768,New York,1,19,11,2013,22,9,0,6.0
362,-73.98893,40.760223,-73.99147,40.75059,New York,1,27,4,2009,20,28,39,5.3
363,-73.980064,40.743103,-73.99118,40.75023,New York,1,27,11,2011,0,57,39,6.1
364,-73.99577,40.74892,-73.96882,40.764393,New York,2,10,11,2012,0,30,53,9.5
365,-73.97941,40.766106,-74.00301,40.750523,New York,1,18,12,2013,9,15,0,11.5
366,-74.01295,40.705242,-73.980705,40.742214,New York,6,14,3,2015,9,23,41,17.0
367,-73.978004,40.778606,-73.970665,40.788624,New York,1,30,7,2009,14,44,0,5.3
368,-73.99588,40.743786,-73.99006,40.767136,New York,1,11,6,2013,16,27,57,10.0
369,-73.95767,40.717888,-73.94258,40.686398,New York,1,8,12,2014,1,0,16,15.5
370,-73.97776,40.762993,-73.9838,40.77952,New York,1,11,6,2010,17,41,38,6.9
371,-73.986595,40.761806,-74.01066,40.704132,New York,1,1,5,2011,12,48,32,18.1
372,-73.99412,40.75118,-73.97511,40.75646,New York,1,21,5,2015,9,23,5,15.5
373,-73.98233,40.722412,-73.964905,40.755646,New York,1,3,2,2012,1,55,19,10.1
374,-73.95524,40.773075,-74.00796,40.71711,New York,6,22,3,2013,19,20,0,21.5
375,-73.99413,40.76668,-73.98861,40.75705,New York,1,4,10,2014,20,10,0,8.5
376,-73.988884,40.73405,-73.992386,40.724842,New York,1,12,8,2012,16,22,52,7.3
377,0.0,0.0,0.0,0.0,New York,1,29,5,2014,5,57,22,2.5
378,-73.958115,40.773087,-73.94694,40.779995,New York,1,16,9,2014,15,12,19,8.5
379,-73.97044,40.75779,-73.96969,40.769924,New York,5,25,7,2010,9,56,0,6.1
380,-73.981094,40.764484,-73.99185,40.72204,New York,1,25,2,2012,19,43,0,14.1
381,-73.9742,40.76269,-73.97982,40.755547,New York,1,30,12,2013,15,16,17,6.0
382,-73.958824,40.78359,-73.9787,40.777534,New York,1,5,12,2014,13,59,54,8.5
383,-73.98793,40.7285,-74.007286,40.727478,New York,1,4,5,2015,9,36,13,8.0
384,-73.97192,40.75925,-73.962906,40.77216,New York,1,25,4,2012,16,19,0,5.3
385,-73.978386,40.757755,-73.98044,40.733627,New York,1,6,1,2014,19,24,29,10.5
386,-73.97078,40.758816,-73.97015,40.748943,New York,1,20,2,2015,7,12,52,5.5
387,-73.96085,40.76156,-73.97633,40.74836,New York,1,21,8,2009,19,35,5,8.1
388,0.0,0.0,0.0,0.0,New York,1,15,11,2012,8,39,0,13.0
389,-73.99476,40.765587,-73.996025,40.758698,New York,1,29,4,2014,9,51,15,8.5
390,-73.953316,40.76759,-73.97153,40.7575,New York,1,26,11,2010,16,1,1,6.1
391,-73.97523,40.7652,-73.99876,40.728,New York,1,26,12,2010,11,50,32,12.9
392,-73.97902,40.777668,-73.99217,40.721554,New York,5,1,2,2014,21,6,0,10.0
393,-74.00555,40.745686,-74.011246,40.728733,New York,6,8,7,2014,20,16,0,8.5
394,-73.954666,40.773396,-73.94686,40.776093,New York,1,15,4,2010,18,13,0,4.9
395,-73.964485,40.76443,-73.95657,40.779854,New York,1,26,9,2012,13,14,47,6.0
396,-73.98214,40.772705,-73.98869,40.774326,New York,1,10,1,2014,8,16,7,5.0
397,-73.8449,40.736317,-73.8449,40.736317,New York,1,12,3,2014,18,12,44,12.0
398,-73.98265,40.75375,-74.00793,40.74192,New York,1,2,3,2013,15,47,27,13.5
399,-73.973305,40.756386,-73.872444,40.774307,New York,1,11,3,2015,14,48,58,33.83
400,-73.99173,40.7605,-73.861244,40.76762,New York,1,2,9,2009,5,18,10,25.7
401,-73.99213,40.739536,-73.95814,40.7688,New York,3,21,5,2010,8,35,0,13.7
402,-73.99727,40.719963,-73.99427,40.75421,New York,1,16,10,2011,22,37,25,10.5
403,-73.95387,40.76633,-73.96246,40.774757,New York,1,7,3,2012,11,26,12,5.7
404,-73.99337,40.736176,-73.97828,40.75786,New York,2,24,8,2013,17,7,0,9.0
405,-73.98071,40.782635,-74.00204,40.719425,New York,1,6,2,2014,11,17,0,22.5
406,-73.95446,40.769886,-73.961624,40.77936,New York,1,6,2,2014,11,17,0,7.5
407,-73.992134,40.724068,-73.98057,40.76288,New York,1,20,4,2011,18,51,56,14.1
408,-73.97211,40.759308,-73.99926,40.761322,New York,1,3,5,2012,21,28,0,9.3
409,-73.990364,40.757343,-73.985374,40.760605,New York,1,22,2,2014,18,41,34,4.0
410,-73.99223,40.725887,-73.99378,40.735275,New York,1,3,10,2014,16,31,0,5.5
411,-73.975784,40.74727,-73.96611,40.76293,New York,1,18,5,2009,12,30,0,9.3
412,-73.999626,40.743546,-73.98927,40.756863,New York,2,26,6,2010,9,59,0,7.3
413,-73.98845,40.770844,-73.985985,40.777706,New York,1,20,6,2013,12,36,8,4.5
414,-73.98206,40.772705,-73.956215,40.77178,New York,1,12,9,2013,11,32,0,13.0
415,-73.96642,40.767586,-73.973366,40.75827,New York,2,10,4,2010,16,56,0,5.7
416,-74.00538,40.749043,-73.99412,40.761185,New York,1,15,11,2014,13,12,56,8.0
417,-74.0116,40.702908,-73.97223,40.763145,New York,2,20,5,2015,20,29,35,20.5
418,-73.9927,40.7372,-73.9683,40.7624,New York,1,16,10,2011,11,37,46,9.3
419,-73.99039,40.73118,-74.0021,40.70805,New York,2,21,10,2011,8,18,49,8.5
420,-73.990135,40.74023,-73.99523,40.718407,New York,1,24,3,2012,22,13,0,8.1
421,-73.98061,40.74487,-73.98711,40.749577,New York,5,9,12,2013,9,16,0,5.0
422,-73.99201,40.75554,-73.99796,40.755997,New York,5,16,1,2009,5,58,0,5.3
423,-73.98832,40.72291,-74.00231,40.729572,New York,1,21,4,2010,13,39,0,5.3
424,-73.98263,40.77103,-73.98412,40.748062,New York,2,1,7,2011,8,24,0,6.9
425,-73.9484,40.78258,-73.9689,40.787674,New York,1,21,10,2014,7,4,6,8.5
426,-73.97526,40.756145,-73.96054,40.77551,New York,1,2,7,2012,8,43,33,6.5
427,-74.00324,40.733578,-73.94855,40.723343,New York,1,15,9,2012,2,17,0,29.0
428,-73.97855,40.766716,-74.0162,40.711052,New York,6,29,1,2014,22,41,0,21.0
429,-73.947044,40.780106,-73.98904,40.751587,New York,2,2,1,2009,10,13,46,14.5
430,-73.982765,40.769005,-73.87262,40.774532,New York,1,12,9,2009,10,56,0,32.9
431,-73.978294,40.782963,-73.96108,40.806683,New York,1,17,5,2011,7,53,19,6.1
432,-73.9858,40.777477,-73.98741,40.754368,New York,1,7,11,2013,10,19,35,13.0
433,-73.9942,40.751003,-73.97559,40.75919,New York,1,11,7,2014,12,24,43,15.0
434,-73.96885,40.75913,-73.97612,40.765747,New York,1,3,2,2010,14,33,29,4.9
435,-73.98187,40.760254,-74.002235,40.740566,New York,5,11,11,2010,21,18,0,8.9
436,-73.993126,40.73678,-74.0107,40.720116,New York,1,5,4,2012,20,19,3,8.1
437,-73.98657,40.75505,-73.98097,40.765858,New York,1,30,4,2013,16,25,36,6.0
438,-73.79025,40.643703,-74.00227,40.734543,New York,1,12,5,2014,23,31,0,57.33
439,-73.97429,40.793453,-73.9782,40.77827,New York,1,20,5,2014,13,15,0,8.0
440,-73.95994,40.780396,-73.974945,40.798195,New York,1,28,11,2009,17,12,0,8.5
441,-73.97606,40.75818,-73.94843,40.78255,New York,1,31,1,2010,15,21,8,8.9
442,-73.96501,40.769924,-73.968124,40.77805,New York,5,6,8,2010,9,29,0,10.5
443,-74.010345,40.720154,-73.99492,40.76903,New York,2,8,9,2010,15,14,0,10.1
444,-73.98385,40.761852,-73.78313,40.643784,New York,3,15,11,2011,13,7,50,49.8
445,-73.98371,40.74962,-73.992615,40.742867,New York,1,1,2,2015,17,24,59,5.0
446,-73.95762,40.766773,-73.955826,40.778767,New York,1,16,2,2015,17,12,44,6.0
447,-73.99771,40.756485,-73.98752,40.721336,New York,1,26,2,2010,23,56,0,13.3
448,-73.97835,40.76491,-73.98353,40.76811,New York,1,9,4,2015,7,20,46,7.0
449,-73.99973,40.73322,-73.98566,40.759155,New York,2,28,3,2012,13,9,20,10.5
450,-73.97882,40.761517,-73.78925,40.642677,New York,1,21,12,2012,13,10,0,56.8
451,-73.98405,40.748432,-74.00976,40.722694,New York,1,4,12,2013,18,13,0,14.5
452,-74.00545,40.725822,-74.00594,40.725048,New York,2,25,11,2010,22,54,0,11.3
453,-73.9708,40.75164,-73.98033,40.748302,New York,1,14,1,2011,17,22,12,6.5
454,-73.99171,40.731903,-73.97907,40.745213,New York,1,2,6,2011,14,4,0,5.7
455,-73.96141,40.716362,-73.99424,40.694847,New York,1,2,5,2013,1,22,0,13.0
456,-73.96809,40.75514,-73.95262,40.82331,New York,5,3,7,2014,1,34,0,22.0
457,-73.980995,40.74453,-73.94848,40.778088,New York,1,10,11,2011,0,9,7,18.5
458,-73.95731,40.776962,-73.99041,40.75127,New York,2,17,6,2012,18,8,12,14.1
459,-73.952805,40.78249,-73.96104,40.77498,New York,2,9,1,2010,21,28,55,4.5
460,-73.87448,40.774094,-73.967094,40.7116,New York,1,20,7,2014,11,49,33,24.0
461,-73.97995,40.726658,-73.95191,40.81304,New York,1,16,1,2010,13,58,13,25.7
462,-73.998085,40.741127,-73.99391,40.73939,New York,1,30,8,2011,10,9,3,3.3
463,-73.95435,40.77906,-73.98553,40.755314,New York,1,26,3,2012,5,47,15,8.5
464,-74.00319,40.732796,-73.99988,40.719227,New York,1,31,7,2010,22,0,38,5.3
465,-73.982445,40.742134,-73.99249,40.738277,New York,1,12,6,2011,1,48,0,4.5
466,-73.98713,40.733376,-73.98135,40.74125,New York,2,11,1,2009,22,50,0,3.7
467,-73.97681,40.775043,-73.96798,40.762806,New York,1,26,7,2011,11,56,41,8.1
468,-74.00461,40.716324,-74.00373,40.65843,New York,2,3,8,2010,14,58,0,16.1
469,-73.979744,40.78101,-73.98052,40.738274,New York,1,22,5,2011,0,30,32,12.9
470,-73.989395,40.72638,-73.99741,40.714363,New York,2,20,8,2011,13,40,33,8.1
471,-73.95779,40.781994,-73.96262,40.764744,New York,1,14,3,2013,11,13,0,9.5
472,-73.944145,40.702736,-73.91399,40.77846,New York,2,2,9,2014,0,2,0,23.5
473,0.0,0.0,-74.00543,40.726685,New York,2,22,2,2009,22,48,0,2.5
474,-73.95822,40.76872,-73.98931,40.739967,New York,1,28,3,2009,20,5,13,11.0
475,-73.98485,40.76163,-73.96584,40.754547,New York,2,10,10,2011,18,31,34,6.1
476,-73.87093,40.77379,-73.966,40.755424,New York,1,13,7,2014,11,15,0,28.0
477,-73.99276,40.751163,-73.98098,40.752827,New York,1,23,7,2014,8,42,0,10.0
478,-73.988,40.737873,-73.98859,40.757526,New York,1,3,4,2009,11,58,0,10.1
479,-73.982376,40.739742,-73.95969,40.7586,New York,5,30,4,2011,4,15,0,7.7
480,-73.97625,40.760883,-73.991234,40.750378,New York,1,26,3,2014,22,46,23,8.0
481,-73.95343,40.766766,-73.968445,40.7649,New York,1,16,7,2009,18,4,0,6.1
482,-73.98646,40.751526,-73.953735,40.787724,New York,1,13,9,2012,11,31,0,20.5
483,-74.0032,40.744076,-74.00067,40.726063,New York,1,19,11,2013,10,38,0,9.5
484,-73.95893,40.763626,-73.973755,40.75981,New York,1,14,2,2014,5,55,36,7.0
485,-73.98732,40.738956,-74.004456,40.70732,New York,1,13,7,2011,7,32,0,8.5
486,-73.96413,40.79264,-73.97998,40.782036,New York,2,30,5,2014,21,44,34,7.5
487,-73.95744,40.761703,-73.973236,40.78708,New York,1,22,6,2015,19,4,41,11.5
488,-73.99842,40.735474,-74.01432,40.713074,New York,1,29,4,2010,8,27,0,7.7
489,-73.978195,40.745773,-73.975426,40.73007,New York,2,14,12,2011,20,47,0,6.1
490,-73.97747,40.746536,-73.8514,40.689472,New York,2,2,9,2012,23,9,0,38.5
491,-73.98196,40.76792,-73.97609,40.79519,New York,2,28,5,2015,11,56,51,11.5
492,-73.98091,40.779514,-73.97053,40.796703,New York,1,24,9,2012,23,7,15,6.0
493,-74.01636,40.712852,-73.98437,40.72953,New York,1,2,5,2013,18,59,25,17.0
494,-73.98848,40.7392,-74.001816,40.74058,New York,1,15,8,2014,21,24,0,7.5
495,-73.97362,40.78464,-73.97045,40.79612,New York,1,16,5,2015,11,33,57,5.5
496,-73.97961,40.752026,-73.993744,40.756683,New York,1,20,3,2011,17,25,0,6.9
497,-73.994316,40.735363,-73.997215,40.73681,New York,1,15,2,2013,12,13,0,3.0
498,-73.99888,40.734512,-73.971344,40.76093,New York,1,3,3,2014,19,3,42,12.5
499,0.0,0.0,0.0,0.0,New York,1,16,3,2009,4,47,17,17.0
500,-73.97462,40.756924,-73.864,40.76787,New York,1,30,11,2012,11,2,0,38.8
501,-74.000404,40.71857,-74.00004,40.726593,New York,1,10,3,2013,4,12,0,6.0
502,-73.9807,40.742046,-73.97293,40.759007,New York,1,18,6,2014,7,38,20,6.5
503,-73.97757,40.778957,-73.99127,40.72782,New York,1,1,8,2014,1,59,0,14.5
504,-73.99872,40.624706,-73.99872,40.624706,New York,1,19,1,2010,1,10,0,2.5
505,-73.993965,40.735153,-74.00358,40.73221,New York,1,10,4,2009,17,32,0,4.1
506,-74.00575,40.717735,-73.96264,40.766953,New York,2,21,8,2010,14,22,57,13.3
507,-74.0035,40.738747,-73.99332,40.75202,New York,3,8,12,2012,23,27,0,6.0
508,-73.987434,40.738262,-73.97587,40.74594,New York,1,16,1,2013,16,40,0,6.5
509,-74.006546,40.71652,-73.99342,40.752308,New York,1,25,3,2013,11,32,32,12.5
510,-73.965744,40.77121,-74.00519,40.729156,New York,1,9,5,2014,12,55,0,21.5
511,-73.78221,40.64427,-73.78222,40.64427,New York,2,23,10,2010,18,39,0,49.57
512,-74.00761,40.725876,-73.86739,40.859276,New York,1,13,11,2010,4,38,0,38.1
513,-73.99303,40.725563,-73.95859,40.717068,New York,1,10,7,2011,2,8,8,10.1
514,-73.9669,40.76209,-73.97266,40.761097,New York,1,28,4,2010,18,58,0,4.5
515,-73.987885,40.749153,-73.97517,40.759094,New York,3,17,12,2011,13,53,0,5.3
516,-74.004974,40.719013,-74.006805,40.706833,New York,1,31,10,2013,23,44,0,8.0
517,-73.99956,40.738663,-73.97941,40.727604,New York,1,30,7,2009,21,24,21,7.7
518,-73.98672,40.76152,-73.96867,40.79666,New York,2,1,10,2012,9,2,0,7.5
519,-73.95622,40.781307,-73.95951,40.77655,New York,1,17,3,2015,13,30,23,5.5
520,-73.99763,40.72424,-74.00919,40.71087,New York,1,1,3,2009,18,37,49,7.7
521,-73.9789,40.76386,-73.946945,40.779655,New York,1,12,2,2010,21,30,3,8.1
522,-73.977,40.76396,-73.978035,40.75749,New York,1,12,7,2014,13,17,34,5.5
523,-73.98194,40.74061,-73.99118,40.74891,New York,1,13,6,2015,7,19,10,6.5
524,-73.99758,40.729134,-73.992,40.725227,New York,1,6,8,2013,23,24,46,4.5
525,-73.94554,40.774464,-73.95745,40.78301,New York,1,24,9,2013,18,23,52,7.0
526,-73.961754,40.76281,-73.99933,40.7493,New York,1,19,2,2014,12,48,0,17.5
527,-73.96498,40.75994,-73.97115,40.76425,New York,2,13,2,2011,14,48,57,4.9
528,-73.96397,40.80823,-73.972694,40.793453,New York,1,1,6,2013,12,53,0,6.0
529,-73.99303,40.762936,-73.99059,40.757645,New York,5,11,3,2010,20,59,0,4.5
530,-73.97248,40.784843,-73.95475,40.77566,New York,1,22,9,2014,11,58,0,10.5
531,-74.0058,40.741245,-74.01719,40.70519,New York,1,17,2,2010,22,51,0,8.9
532,-74.00186,40.737774,-74.009766,40.714794,New York,5,28,2,2010,16,56,0,6.1
533,-74.00228,40.73961,-73.95276,40.779636,New York,1,7,8,2010,13,46,0,14.5
534,-73.99365,40.74735,-73.982864,40.742638,New York,2,23,10,2010,12,11,31,6.1
535,-73.95433,40.764004,-73.956154,40.775967,New York,1,15,3,2012,23,48,0,5.7
536,-73.98965,40.74729,-73.98565,40.73541,New York,5,13,1,2013,13,38,0,8.0
537,-73.96331,40.798378,-73.97504,40.78278,New York,1,25,5,2013,15,46,29,5.5
538,-73.985725,40.749695,-73.97358,40.74901,New York,1,10,9,2014,12,9,1,52.0
539,-73.972824,40.793297,-73.78286,40.64395,New York,2,18,4,2011,11,58,0,49.8
540,-73.95403,40.74158,-73.99553,40.74296,New York,1,22,4,2012,17,10,0,49.8
541,0.0,0.0,0.0,0.0,New York,1,29,10,2013,1,9,14,16.0
542,-73.979965,40.759953,-73.99467,40.723663,New York,1,7,7,2014,13,52,0,16.5
543,0.0,0.0,0.0,0.0,New York,1,29,12,2009,14,23,0,4.5
544,-73.97241,40.78123,-73.98919,40.758373,New York,5,16,4,2010,17,2,0,11.3
545,-73.947075,40.77993,-73.96799,40.76564,New York,2,10,11,2012,12,37,0,10.0
546,-74.003815,40.743057,-73.948875,40.77828,New York,1,11,11,2012,3,12,0,16.5
547,-73.99644,40.725517,-73.97637,40.751633,New York,2,13,9,2009,12,47,43,8.9
548,-73.97164,40.763382,-73.953766,40.783714,New York,1,22,2,2011,13,35,0,6.9
549,-73.92116,40.76686,-73.91318,40.765182,New York,1,22,1,2013,23,26,29,5.0
550,-73.99199,40.714874,-73.99717,40.714413,New York,1,1,6,2014,2,24,0,4.0
551,-73.97765,40.748837,-73.99191,40.754223,New York,1,18,3,2009,9,2,0,5.7
552,-73.964775,40.77279,-73.963264,40.774754,New York,1,22,4,2011,9,2,9,2.9
553,-73.789986,40.64638,-74.03497,40.611454,New York,1,17,10,2012,5,35,0,52.0
554,-73.95974,40.773777,-73.988174,40.74877,New York,1,21,7,2013,11,22,0,10.5
555,-73.97881,40.76415,-73.86535,40.770733,New York,3,5,8,2013,15,8,42,38.83
556,-74.00012,40.74776,-74.005554,40.73871,New York,5,17,9,2013,21,21,0,4.5
557,-73.99232,40.724934,-73.9811,40.741955,New York,1,25,10,2014,2,16,35,7.0
558,-73.95419,40.76403,-73.918045,40.766876,New York,1,3,2,2010,20,51,29,12.9
559,-73.97828,40.724842,-74.00277,40.723675,New York,2,20,3,2011,21,39,21,7.3
560,-73.98512,40.74187,-73.99627,40.73798,New York,1,8,4,2011,23,29,49,4.9
561,-73.98375,40.73798,-73.975044,40.748833,New York,1,22,4,2013,10,52,53,5.5
562,-73.9633,40.757786,-73.94584,40.781723,New York,1,31,7,2013,10,49,0,13.5
563,-74.016846,40.704765,-73.97561,40.748966,New York,1,1,5,2014,14,20,0,22.0
564,-73.87321,40.77415,-73.920296,40.764046,New York,1,5,8,2014,20,46,20,11.0
565,-73.995415,40.733265,-73.99147,40.72762,New York,1,29,1,2009,20,49,3,5.0
566,-74.00816,40.73873,-73.9903,40.767204,New York,1,24,12,2010,19,14,7,9.7
567,-73.95532,40.78284,-73.955795,40.773674,New York,0,28,1,2012,21,33,18,4.9
568,-74.004616,40.724285,-73.977554,40.746468,New York,1,19,4,2013,23,5,47,9.5
569,0.0,0.0,0.0,0.0,New York,1,8,10,2014,6,49,18,6.5
570,-73.95665,40.77501,-73.96679,40.767082,New York,6,16,6,2015,14,28,22,8.5
571,-73.98101,40.78174,-73.98923,40.77622,New York,1,21,9,2012,14,4,49,5.5
572,-73.97801,40.759926,-73.956,40.768143,New York,1,17,6,2014,22,48,0,10.5
573,-73.99896,40.73831,-73.99716,40.74703,New York,2,6,1,2009,22,30,0,4.5
574,-73.996956,40.72299,-74.005806,40.726383,New York,5,31,12,2009,22,27,0,4.9
575,-73.97832,40.753845,-73.98231,40.77704,New York,1,2,7,2010,16,58,45,7.3
576,-74.00693,40.703968,-74.01299,40.70574,New York,1,2,2,2011,7,52,21,5.3
577,-74.00361,40.720436,-73.98576,40.75984,New York,1,4,2,2011,18,43,6,14.1
578,-73.966415,40.770348,-73.95553,40.76583,New York,1,2,6,2014,8,31,14,6.5
579,-73.994446,40.69008,-73.98864,40.693565,New York,3,25,3,2010,10,20,0,3.7
580,-73.953995,40.77053,-73.986595,40.742355,New York,1,24,2,2012,18,44,0,11.7
581,-73.97764,40.752346,-73.97039,40.768867,New York,2,4,1,2014,21,11,0,9.0
582,-73.97435,40.763542,-73.99013,40.73224,New York,1,8,4,2009,8,52,0,10.1
583,-73.788124,40.647297,-73.97896,40.756306,New York,5,17,2,2012,8,14,0,49.8
584,-74.000336,40.717537,-74.00771,40.70521,New York,1,18,4,2012,19,8,0,8.1
585,-73.968414,40.786346,-73.952286,40.789818,New York,1,11,5,2009,8,16,13,7.3
586,-73.984795,40.763134,-73.97593,40.765278,New York,2,16,5,2011,23,10,43,5.7
587,-74.00197,40.734997,-73.9815,40.743744,New York,1,3,12,2011,20,56,0,10.5
588,-73.96256,40.79985,-73.98419,40.770172,New York,5,23,3,2012,19,13,0,8.1
589,-73.95283,40.772526,-74.00029,40.75857,New York,1,19,9,2012,9,22,56,28.5
590,-73.98268,40.775085,-74.00731,40.741226,New York,2,16,4,2010,19,12,0,14.9
591,-73.96431,40.773438,-73.9899,40.735977,New York,1,25,10,2011,14,19,0,13.7
